Address,USB0::0x2A8D::0x3702::MY61001265::0::INSTR,
Model,EL33133A,
Serial Number:,MY61001265,
Firmware Version,1.2.9-1.0.6-17-114,
Start Time,2025-03-27 15:17:58.557,
Stop Time,2025-03-27 15:51:31.230,
Sample Period (s),0.5,
,,
Time (s) (s),V1 (DCVolt),P1 (Power)
2025-03-27 15:31:37.654,2.658615,2.658703
2025-03-27 15:31:38.172,2.658749,2.658093
2025-03-27 15:31:38.690,2.658746,2.658431
2025-03-27 15:31:39.207,2.65862,2.658273
2025-03-27 15:31:39.725,2.658145,2.657916
2025-03-27 15:31:40.242,2.658064,2.657314
2025-03-27 15:31:40.760,2.657484,2.657469
2025-03-27 15:31:41.278,2.65765,2.656997
2025-03-27 15:31:41.796,2.657027,2.657347
2025-03-27 15:31:42.313,2.657167,2.656554
2025-03-27 15:31:42.832,2.65677,2.656373
2025-03-27 15:31:43.349,2.656446,2.656546
2025-03-27 15:31:43.867,2.656735,2.656131
2025-03-27 15:31:44.385,2.656509,2.656452
2025-03-27 15:31:44.902,2.656515,2.656276
2025-03-27 15:31:45.420,2.656107,2.65608
2025-03-27 15:31:45.938,2.656234,2.65551
2025-03-27 15:31:46.455,2.655682,2.65557
2025-03-27 15:31:46.974,2.655719,2.655192
2025-03-27 15:31:47.491,2.655454,2.654878
2025-03-27 15:31:48.009,2.655322,2.654711
2025-03-27 15:31:48.526,2.65494,2.654876
2025-03-27 15:31:49.045,2.654828,2.654952
2025-03-27 15:31:49.562,2.654955,2.654682
2025-03-27 15:31:50.080,2.654955,2.654682
2025-03-27 15:31:50.080,2.654613,2.654344
2025-03-27 15:31:50.598,2.654284,2.654031
2025-03-27 15:31:51.116,2.654358,2.653889
2025-03-27 15:31:51.633,2.654263,2.654265
2025-03-27 15:31:52.151,2.654337,2.654017
2025-03-27 15:31:52.668,2.65432,2.653434
2025-03-27 15:31:53.186,2.653759,2.653735
2025-03-27 15:31:53.704,2.653607,2.653545
2025-03-27 15:31:54.222,2.653777,2.653554
2025-03-27 15:31:54.739,2.653168,2.653052
2025-03-27 15:31:55.257,2.652924,2.652723
2025-03-27 15:31:55.774,2.652584,2.652371
2025-03-27 15:31:56.293,2.652502,2.652572
2025-03-27 15:31:56.810,2.652513,2.652409
2025-03-27 15:31:57.329,2.652097,2.652316
2025-03-27 15:31:57.845,2.652027,2.651695
2025-03-27 15:31:58.364,2.651673,2.651486
2025-03-27 15:31:58.881,2.651487,2.651266
2025-03-27 15:31:59.399,2.651593,2.651213
2025-03-27 15:31:59.916,2.651376,2.650885
2025-03-27 15:32:00.435,2.651013,2.650783
2025-03-27 15:32:00.952,2.650835,2.650681
2025-03-27 15:32:01.470,2.650719,2.650168
2025-03-27 15:32:01.988,2.650378,2.650553
2025-03-27 15:32:02.504,2.650168,2.64994
2025-03-27 15:32:03.023,2.649707,2.649648
2025-03-27 15:32:03.540,2.650083,2.649915
2025-03-27 15:32:04.058,2.64951,2.649276
2025-03-27 15:32:04.576,2.64951,2.649276
2025-03-27 15:32:04.576,2.649722,2.64908
2025-03-27 15:32:05.094,2.649498,2.649342
2025-03-27 15:32:05.611,2.649231,2.649026
2025-03-27 15:32:06.130,2.649345,2.649017
2025-03-27 15:32:06.647,2.648851,2.648725
2025-03-27 15:32:07.165,2.64853,2.647978
2025-03-27 15:32:07.682,2.648334,2.64804
2025-03-27 15:32:08.200,2.648154,2.648004
2025-03-27 15:32:08.718,2.64854,2.647946
2025-03-27 15:32:09.235,2.648124,2.648038
2025-03-27 15:32:09.752,2.648064,2.647656
2025-03-27 15:32:10.271,2.647822,2.647638
2025-03-27 15:32:10.789,2.647538,2.64696
2025-03-27 15:32:11.306,2.647445,2.646958
2025-03-27 15:32:11.824,2.647447,2.647244
2025-03-27 15:32:12.342,2.647252,2.647047
2025-03-27 15:32:12.859,2.647174,2.646915
2025-03-27 15:32:13.376,2.647209,2.647278
2025-03-27 15:32:13.895,2.647165,2.646987
2025-03-27 15:32:14.412,2.646866,2.646249
2025-03-27 15:32:14.930,2.64674,2.64631
2025-03-27 15:32:15.447,2.646354,2.646114
2025-03-27 15:32:15.965,2.646174,2.646088
2025-03-27 15:32:16.482,2.646295,2.64634
2025-03-27 15:32:17.000,2.645681,2.645547
2025-03-27 15:32:17.518,2.645896,2.645598
2025-03-27 15:32:18.036,2.645571,2.645327
2025-03-27 15:32:18.554,2.645604,2.644776
2025-03-27 15:32:19.071,2.644577,2.644659
2025-03-27 15:32:19.589,2.644577,2.644659
2025-03-27 15:32:19.589,2.644635,2.644386
2025-03-27 15:32:20.107,2.644792,2.644436
2025-03-27 15:32:20.625,2.644375,2.644411
2025-03-27 15:32:21.143,2.644108,2.643938
2025-03-27 15:32:21.661,2.643975,2.643914
2025-03-27 15:32:22.178,2.644219,2.643936
2025-03-27 15:32:22.697,2.643721,2.643133
2025-03-27 15:32:23.214,2.64357,2.643361
2025-03-27 15:32:23.731,2.643255,2.643053
2025-03-27 15:32:24.250,2.643166,2.643013
2025-03-27 15:32:24.767,2.642969,2.642788
2025-03-27 15:32:25.285,2.642706,2.642606
2025-03-27 15:32:25.803,2.642868,2.642589
2025-03-27 15:32:26.321,2.642308,2.642586
2025-03-27 15:32:26.838,2.64261,2.642209
2025-03-27 15:32:27.356,2.642101,2.642051
2025-03-27 15:32:27.873,2.642189,2.641928
2025-03-27 15:32:28.391,2.641945,2.641783
2025-03-27 15:32:28.909,2.641426,2.641523
2025-03-27 15:32:29.427,2.641072,2.640943
2025-03-27 15:32:29.945,2.640931,2.64081
2025-03-27 15:32:30.462,2.641215,2.64082
2025-03-27 15:32:30.980,2.640542,2.640634
2025-03-27 15:32:31.498,2.640546,2.64004
2025-03-27 15:32:32.015,2.64005,2.63998
2025-03-27 15:32:32.534,2.640497,2.639947
2025-03-27 15:32:33.051,2.639865,2.639664
2025-03-27 15:32:33.568,2.63954,2.639692
2025-03-27 15:32:34.086,2.63954,2.639692
2025-03-27 15:32:34.086,2.639713,2.639046
2025-03-27 15:32:34.604,2.639287,2.638978
2025-03-27 15:32:35.122,2.639396,2.638748
2025-03-27 15:32:35.639,2.639026,2.639241
2025-03-27 15:32:36.157,2.638859,2.63871
2025-03-27 15:32:36.675,2.638535,2.638467
2025-03-27 15:32:37.193,2.639028,2.63884
2025-03-27 15:32:37.711,2.638695,2.638431
2025-03-27 15:32:38.228,2.638821,2.638419
2025-03-27 15:32:38.746,2.638948,2.638935
2025-03-27 15:32:39.263,2.638327,2.6381
2025-03-27 15:32:39.781,2.637909,2.638232
2025-03-27 15:32:40.300,2.637991,2.638042
2025-03-27 15:32:40.816,2.637443,2.637337
2025-03-27 15:32:41.335,2.637387,2.636774
2025-03-27 15:32:41.853,2.636948,2.637205
2025-03-27 15:32:42.370,2.637458,2.637186
2025-03-27 15:32:42.888,2.636662,2.636255
2025-03-27 15:32:43.405,2.636209,2.636013
2025-03-27 15:32:43.923,2.636469,2.635829
2025-03-27 15:32:44.441,2.636404,2.636287
2025-03-27 15:32:44.958,2.635964,2.635865
2025-03-27 15:32:45.477,2.635744,2.635463
2025-03-27 15:32:45.994,2.636256,2.635678
2025-03-27 15:32:46.512,2.635949,2.635536
2025-03-27 15:32:47.030,2.635241,2.635141
2025-03-27 15:32:47.547,2.63516,2.635029
2025-03-27 15:32:48.065,2.635393,2.634945
2025-03-27 15:32:48.582,2.635393,2.634945
2025-03-27 15:32:48.582,2.63481,2.634383
2025-03-27 15:32:49.101,2.635042,2.634538
2025-03-27 15:32:49.619,2.635245,2.633848
2025-03-27 15:32:50.136,2.633965,2.633846
2025-03-27 15:32:50.654,2.634271,2.633935
2025-03-27 15:32:51.172,2.633928,2.633347
2025-03-27 15:32:51.690,2.633488,2.633575
2025-03-27 15:32:52.207,2.632957,2.633083
2025-03-27 15:32:52.725,2.632897,2.632792
2025-03-27 15:32:53.242,2.633349,2.632825
2025-03-27 15:32:53.760,2.632938,2.632593
2025-03-27 15:32:54.278,2.632776,2.632618
2025-03-27 15:32:54.796,2.632562,2.632315
2025-03-27 15:32:55.313,2.632741,2.632602
2025-03-27 15:32:55.831,2.632056,2.632205
2025-03-27 15:32:56.349,2.632157,2.63146
2025-03-27 15:32:56.867,2.631522,2.63136
2025-03-27 15:32:57.385,2.631874,2.631503
2025-03-27 15:32:57.902,2.631673,2.631617
2025-03-27 15:32:58.420,2.631504,2.631188
2025-03-27 15:32:58.938,2.631292,2.630837
2025-03-27 15:32:59.455,2.630575,2.6302
2025-03-27 15:32:59.974,2.630602,2.630491
2025-03-27 15:33:00.491,2.630506,2.630322
2025-03-27 15:33:01.009,2.630388,2.630211
2025-03-27 15:33:01.526,2.630246,2.630299
2025-03-27 15:33:02.044,2.629758,2.629395
2025-03-27 15:33:02.562,2.629687,2.62934
2025-03-27 15:33:03.079,2.629687,2.62934
2025-03-27 15:33:03.079,2.629696,2.628846
2025-03-27 15:33:03.599,2.629059,2.628911
2025-03-27 15:33:04.115,2.629092,2.628645
2025-03-27 15:33:04.633,2.628772,2.628608
2025-03-27 15:33:05.151,2.628623,2.628389
2025-03-27 15:33:05.669,2.628703,2.628814
2025-03-27 15:33:06.186,2.628458,2.628198
2025-03-27 15:33:06.704,2.628278,2.628118
2025-03-27 15:33:07.221,2.627686,2.62781
2025-03-27 15:33:07.739,2.627565,2.6278
2025-03-27 15:33:08.257,2.627715,2.627401
2025-03-27 15:33:08.775,2.627509,2.62714
2025-03-27 15:33:09.292,2.627267,2.627165
2025-03-27 15:33:09.811,2.627259,2.627046
2025-03-27 15:33:10.328,2.627155,2.627062
2025-03-27 15:33:10.847,2.627124,2.626682
2025-03-27 15:33:11.363,2.626768,2.626332
2025-03-27 15:33:11.882,2.626645,2.626065
2025-03-27 15:33:12.399,2.626636,2.625841
2025-03-27 15:33:12.917,2.6261,2.625956
2025-03-27 15:33:13.434,2.626215,2.625782
2025-03-27 15:33:13.952,2.625839,2.625717
2025-03-27 15:33:14.470,2.625698,2.625702
2025-03-27 15:33:14.987,2.625664,2.625567
2025-03-27 15:33:15.505,2.625834,2.625567
2025-03-27 15:33:16.023,2.625822,2.625888
2025-03-27 15:33:16.540,2.625715,2.625796
2025-03-27 15:33:17.058,2.625504,2.625491
2025-03-27 15:33:17.576,2.625504,2.625491
2025-03-27 15:33:17.576,2.625563,2.62501
2025-03-27 15:33:18.094,2.625252,2.625082
2025-03-27 15:33:18.611,2.624696,2.624579
2025-03-27 15:33:19.130,2.624391,2.624733
2025-03-27 15:33:19.647,2.625059,2.624191
2025-03-27 15:33:20.164,2.624265,2.624246
2025-03-27 15:33:20.682,2.624148,2.623628
2025-03-27 15:33:21.200,2.623943,2.623636
2025-03-27 15:33:21.718,2.623551,2.623331
2025-03-27 15:33:22.235,2.623674,2.623229
2025-03-27 15:33:22.754,2.623302,2.623268
2025-03-27 15:33:23.271,2.623158,2.623085
2025-03-27 15:33:23.788,2.622891,2.622942
2025-03-27 15:33:24.307,2.623324,2.622331
2025-03-27 15:33:24.824,2.622432,2.622432
2025-03-27 15:33:25.343,2.622509,2.622146
2025-03-27 15:33:25.860,2.622401,2.621923
2025-03-27 15:33:26.378,2.62207,2.621917
2025-03-27 15:33:26.896,2.622127,2.621791
2025-03-27 15:33:27.413,2.621639,2.62164
2025-03-27 15:33:27.931,2.621219,2.621432
2025-03-27 15:33:28.449,2.621319,2.621095
2025-03-27 15:33:28.966,2.620794,2.621117
2025-03-27 15:33:29.484,2.621139,2.621099
2025-03-27 15:33:30.001,2.620737,2.62058
2025-03-27 15:33:30.519,2.621428,2.620606
2025-03-27 15:33:31.038,2.620944,2.620733
2025-03-27 15:33:31.555,2.620413,2.62
2025-03-27 15:33:32.073,2.620142,2.620109
2025-03-27 15:33:32.591,2.620142,2.620109
2025-03-27 15:33:32.591,2.61979,2.619841
2025-03-27 15:33:33.109,2.61995,2.619703
2025-03-27 15:33:33.626,2.619811,2.619436
2025-03-27 15:33:34.144,2.619481,2.618959
2025-03-27 15:33:34.663,2.619378,2.619312
2025-03-27 15:33:35.180,2.619196,2.619131
2025-03-27 15:33:35.697,2.618791,2.618247
2025-03-27 15:33:36.215,2.618893,2.61826
2025-03-27 15:33:36.733,2.618393,2.618093
2025-03-27 15:33:37.250,2.61851,2.618193
2025-03-27 15:33:37.769,2.618024,2.617891
2025-03-27 15:33:38.286,2.617797,2.617698
2025-03-27 15:33:38.804,2.617743,2.617465
2025-03-27 15:33:39.322,2.617736,2.617983
2025-03-27 15:33:39.839,2.617619,2.617146
2025-03-27 15:33:40.357,2.617259,2.617101
2025-03-27 15:33:40.875,2.616785,2.617248
2025-03-27 15:33:41.393,2.617279,2.616346
2025-03-27 15:33:41.911,2.616915,2.616486
2025-03-27 15:33:42.428,2.617084,2.616958
2025-03-27 15:33:42.946,2.616095,2.61611
2025-03-27 15:33:43.464,2.616102,2.615794
2025-03-27 15:33:43.981,2.616158,2.615935
2025-03-27 15:33:44.499,2.616049,2.615969
2025-03-27 15:33:45.016,2.615618,2.61563
2025-03-27 15:33:45.535,2.615795,2.615066
2025-03-27 15:33:46.052,2.615081,2.615172
2025-03-27 15:33:46.570,2.615423,2.615329
2025-03-27 15:33:47.087,2.615423,2.615329
2025-03-27 15:33:47.087,2.61532,2.615026
2025-03-27 15:33:47.606,2.615005,2.614586
2025-03-27 15:33:48.123,2.614637,2.614016
2025-03-27 15:33:48.641,2.614381,2.614024
2025-03-27 15:33:49.158,2.614102,2.613963
2025-03-27 15:33:49.676,2.613861,2.613835
2025-03-27 15:33:50.194,2.614191,2.613355
2025-03-27 15:33:50.712,2.613551,2.613429
2025-03-27 15:33:51.229,2.613264,2.61336
2025-03-27 15:33:51.747,2.613263,2.613001
2025-03-27 15:33:52.265,2.61322,2.612923
2025-03-27 15:33:52.782,2.613096,2.612759
2025-03-27 15:33:53.300,2.613102,2.612566
2025-03-27 15:33:53.818,2.61264,2.612086
2025-03-27 15:33:54.336,2.612079,2.611787
2025-03-27 15:33:54.853,2.61201,2.611672
2025-03-27 15:33:55.371,2.61192,2.611404
2025-03-27 15:33:55.889,2.611829,2.611371
2025-03-27 15:33:56.407,2.611435,2.610905
2025-03-27 15:33:56.925,2.611451,2.611077
2025-03-27 15:33:57.442,2.61097,2.610987
2025-03-27 15:33:57.960,2.610666,2.610379
2025-03-27 15:33:58.478,2.610396,2.609883
2025-03-27 15:33:58.995,2.610625,2.609842
2025-03-27 15:33:59.513,2.610292,2.610124
2025-03-27 15:34:00.031,2.610106,2.609999
2025-03-27 15:34:00.549,2.610083,2.609514
2025-03-27 15:34:01.066,2.609562,2.609232
2025-03-27 15:34:01.584,2.609562,2.609232
2025-03-27 15:34:01.584,2.609824,2.609406
2025-03-27 15:34:02.102,2.609483,2.609224
2025-03-27 15:34:02.620,2.609159,2.609082
2025-03-27 15:34:03.137,2.609401,2.608934
2025-03-27 15:34:03.655,2.608564,2.608474
2025-03-27 15:34:04.172,2.608667,2.608579
2025-03-27 15:34:04.690,2.608453,2.608171
2025-03-27 15:34:05.208,2.608446,2.608076
2025-03-27 15:34:05.726,2.608165,2.607975
2025-03-27 15:34:06.244,2.608539,2.607665
2025-03-27 15:34:06.763,2.607691,2.607697
2025-03-27 15:34:07.279,2.607572,2.607219
2025-03-27 15:34:07.797,2.607225,2.607124
2025-03-27 15:34:08.317,2.607624,2.607717
2025-03-27 15:34:08.833,2.607042,2.606949
2025-03-27 15:34:09.351,2.606691,2.60652
2025-03-27 15:34:09.868,2.606926,2.606525
2025-03-27 15:34:10.385,2.606339,2.606356
2025-03-27 15:34:10.903,2.606447,2.606163
2025-03-27 15:34:11.421,2.606168,2.606118
2025-03-27 15:34:11.939,2.606093,2.606056
2025-03-27 15:34:12.456,2.605938,2.606002
2025-03-27 15:34:12.975,2.605403,2.605247
2025-03-27 15:34:13.492,2.605344,2.604707
2025-03-27 15:34:14.011,2.605066,2.604938
2025-03-27 15:34:14.528,2.604782,2.604873
2025-03-27 15:34:15.046,2.604875,2.604409
2025-03-27 15:34:15.563,2.604807,2.604393
2025-03-27 15:34:16.081,2.604807,2.604393
2025-03-27 15:34:16.081,2.60462,2.604117
2025-03-27 15:34:16.599,2.604701,2.604275
2025-03-27 15:34:17.116,2.604216,2.604057
2025-03-27 15:34:17.635,2.604339,2.60408
2025-03-27 15:34:18.152,2.603604,2.603426
2025-03-27 15:34:18.671,2.60387,2.603518
2025-03-27 15:34:19.188,2.603536,2.603087
2025-03-27 15:34:19.706,2.603368,2.60294
2025-03-27 15:34:20.223,2.602829,2.602614
2025-03-27 15:34:20.741,2.603206,2.602587
2025-03-27 15:34:21.259,2.60253,2.602126
2025-03-27 15:34:21.776,2.602329,2.602207
2025-03-27 15:34:22.294,2.60205,2.601785
2025-03-27 15:34:22.811,2.602029,2.601782
2025-03-27 15:34:23.330,2.601648,2.601583
2025-03-27 15:34:23.847,2.601008,2.600953
2025-03-27 15:34:24.365,2.601381,2.60078
2025-03-27 15:34:24.883,2.60121,2.601116
2025-03-27 15:34:25.401,2.601173,2.600533
2025-03-27 15:34:25.918,2.600699,2.60031
2025-03-27 15:34:26.436,2.600596,2.600361
2025-03-27 15:34:26.954,2.600114,2.600274
2025-03-27 15:34:27.472,2.599785,2.599676
2025-03-27 15:34:27.990,2.599786,2.599553
2025-03-27 15:34:28.508,2.59973,2.599741
2025-03-27 15:34:29.025,2.599305,2.599051
2025-03-27 15:34:29.542,2.598878,2.598542
2025-03-27 15:34:30.061,2.59905,2.599024
2025-03-27 15:34:30.578,2.59905,2.599024
2025-03-27 15:34:30.578,2.598961,2.598444
2025-03-27 15:34:31.095,2.598346,2.598288
2025-03-27 15:34:31.614,2.59854,2.598304
2025-03-27 15:34:32.131,2.598497,2.598569
2025-03-27 15:34:32.648,2.598639,2.598042
2025-03-27 15:34:33.167,2.599192,2.598576
2025-03-27 15:34:33.685,2.598316,2.597875
2025-03-27 15:34:34.202,2.597665,2.597578
2025-03-27 15:34:34.721,2.597818,2.59762
2025-03-27 15:34:35.238,2.598089,2.597733
2025-03-27 15:34:35.757,2.598058,2.597848
2025-03-27 15:34:36.273,2.597912,2.597636
2025-03-27 15:34:36.791,2.597198,2.596866
2025-03-27 15:34:37.308,2.597046,2.596862
2025-03-27 15:34:37.826,2.596861,2.596731
2025-03-27 15:34:38.344,2.596635,2.596297
2025-03-27 15:34:38.861,2.596497,2.59626
2025-03-27 15:34:39.380,2.596715,2.596462
2025-03-27 15:34:39.897,2.596192,2.595771
2025-03-27 15:34:40.415,2.596011,2.595507
2025-03-27 15:34:40.932,2.595485,2.595726
2025-03-27 15:34:41.450,2.595623,2.595322
2025-03-27 15:34:41.968,2.595334,2.59506
2025-03-27 15:34:42.486,2.594953,2.595046
2025-03-27 15:34:43.004,2.594932,2.5947
2025-03-27 15:34:43.521,2.594816,2.594774
2025-03-27 15:34:44.039,2.59513,2.594577
2025-03-27 15:34:44.557,2.594976,2.594755
2025-03-27 15:34:45.074,2.594976,2.594755
2025-03-27 15:34:45.074,2.594332,2.594695
2025-03-27 15:34:45.592,2.594612,2.594639
2025-03-27 15:34:46.109,2.594366,2.593914
2025-03-27 15:34:46.627,2.59394,2.593786
2025-03-27 15:34:47.145,2.593921,2.593668
2025-03-27 15:34:47.663,2.593402,2.593228
2025-03-27 15:34:48.180,2.593283,2.593111
2025-03-27 15:34:48.698,2.592757,2.593025
2025-03-27 15:34:49.216,2.592754,2.5925
2025-03-27 15:34:49.734,2.592445,2.592452
2025-03-27 15:34:50.252,2.592552,2.592312
2025-03-27 15:34:50.770,2.592262,2.592254
2025-03-27 15:34:51.288,2.592155,2.591553
2025-03-27 15:34:51.805,2.591652,2.591338
2025-03-27 15:34:52.323,2.591612,2.591428
2025-03-27 15:34:52.840,2.591529,2.591357
2025-03-27 15:34:53.358,2.591491,2.591056
2025-03-27 15:34:53.877,2.591128,2.591136
2025-03-27 15:34:54.394,2.590878,2.590714
2025-03-27 15:34:54.912,2.590704,2.590685
2025-03-27 15:34:55.429,2.590395,2.590398
2025-03-27 15:34:55.947,2.590249,2.590152
2025-03-27 15:34:56.465,2.590455,2.589726
2025-03-27 15:34:56.983,2.590011,2.589665
2025-03-27 15:34:57.501,2.590055,2.589826
2025-03-27 15:34:58.018,2.58991,2.589535
2025-03-27 15:34:58.536,2.589503,2.589268
2025-03-27 15:34:59.053,2.589338,2.588784
2025-03-27 15:34:59.572,2.589228,2.588824
2025-03-27 15:35:00.089,2.589228,2.588824
2025-03-27 15:35:00.089,2.588984,2.588774
2025-03-27 15:35:00.606,2.588732,2.588508
2025-03-27 15:35:01.124,2.588345,2.588156
2025-03-27 15:35:01.643,2.588338,2.588218
2025-03-27 15:35:02.160,2.588019,2.587788
2025-03-27 15:35:02.678,2.588187,2.587561
2025-03-27 15:35:03.196,2.587874,2.587479
2025-03-27 15:35:03.713,2.587476,2.58742
2025-03-27 15:35:04.231,2.587334,2.58704
2025-03-27 15:35:04.748,2.587427,2.587215
2025-03-27 15:35:05.267,2.587333,2.587394
2025-03-27 15:35:05.784,2.587187,2.586638
2025-03-27 15:35:06.302,2.587032,2.586507
2025-03-27 15:35:06.820,2.58649,2.586755
2025-03-27 15:35:07.337,2.586762,2.5866
2025-03-27 15:35:07.856,2.586237,2.586195
2025-03-27 15:35:08.372,2.5861,2.585903
2025-03-27 15:35:08.891,2.586062,2.585592
2025-03-27 15:35:09.408,2.585759,2.585279
2025-03-27 15:35:09.926,2.585571,2.585336
2025-03-27 15:35:10.443,2.585257,2.585195
2025-03-27 15:35:10.961,2.58542,2.584971
2025-03-27 15:35:11.479,2.585414,2.584938
2025-03-27 15:35:11.997,2.585211,2.584656
2025-03-27 15:35:12.514,2.584443,2.58413
2025-03-27 15:35:13.032,2.584542,2.584096
2025-03-27 15:35:13.550,2.583947,2.584136
2025-03-27 15:35:14.068,2.584161,2.583602
2025-03-27 15:35:14.585,2.584161,2.583602
2025-03-27 15:35:14.585,2.583992,2.583742
2025-03-27 15:35:15.103,2.58384,2.583478
2025-03-27 15:35:15.621,2.583572,2.582967
2025-03-27 15:35:16.139,2.583264,2.58323
2025-03-27 15:35:16.657,2.583339,2.583009
2025-03-27 15:35:17.174,2.583183,2.583388
2025-03-27 15:35:17.692,2.582796,2.582813
2025-03-27 15:35:18.209,2.58296,2.582501
2025-03-27 15:35:18.727,2.582326,2.582268
2025-03-27 15:35:19.245,2.582575,2.582027
2025-03-27 15:35:19.764,2.581817,2.582022
2025-03-27 15:35:20.281,2.5818,2.581647
2025-03-27 15:35:20.799,2.58119,2.581498
2025-03-27 15:35:21.316,2.581373,2.581375
2025-03-27 15:35:21.834,2.58128,2.580785
2025-03-27 15:35:22.352,2.580887,2.580666
2025-03-27 15:35:22.870,2.581007,2.580953
2025-03-27 15:35:23.387,2.58103,2.580569
2025-03-27 15:35:23.904,2.580716,2.580365
2025-03-27 15:35:24.423,2.580395,2.580164
2025-03-27 15:35:24.941,2.580689,2.580112
2025-03-27 15:35:25.459,2.580236,2.580283
2025-03-27 15:35:25.976,2.579894,2.579702
2025-03-27 15:35:26.493,2.579844,2.579599
2025-03-27 15:35:27.011,2.579581,2.579229
2025-03-27 15:35:27.530,2.579291,2.57913
2025-03-27 15:35:28.047,2.579052,2.578921
2025-03-27 15:35:28.565,2.578802,2.578387
2025-03-27 15:35:29.082,2.578802,2.578387
2025-03-27 15:35:29.082,2.578493,2.578389
2025-03-27 15:35:29.600,2.578948,2.57801
2025-03-27 15:35:30.118,2.578734,2.578089
2025-03-27 15:35:30.635,2.577986,2.577848
2025-03-27 15:35:31.153,2.578389,2.578045
2025-03-27 15:35:31.671,2.577918,2.577753
2025-03-27 15:35:32.189,2.57759,2.577382
2025-03-27 15:35:32.707,2.577293,2.57741
2025-03-27 15:35:33.224,2.57681,2.576929
2025-03-27 15:35:33.742,2.576657,2.57682
2025-03-27 15:35:34.260,2.576529,2.576851
2025-03-27 15:35:34.778,2.576086,2.576252
2025-03-27 15:35:35.295,2.576386,2.576092
2025-03-27 15:35:35.813,2.576379,2.575695
2025-03-27 15:35:36.331,2.576504,2.575948
2025-03-27 15:35:36.848,2.575773,2.575183
2025-03-27 15:35:37.366,2.575364,2.575145
2025-03-27 15:35:37.883,2.575396,2.574958
2025-03-27 15:35:38.401,2.575188,2.574991
2025-03-27 15:35:38.919,2.574852,2.574593
2025-03-27 15:35:39.437,2.574497,2.574431
2025-03-27 15:35:39.955,2.574356,2.574086
2025-03-27 15:35:40.473,2.574011,2.574003
2025-03-27 15:35:40.990,2.573939,2.573706
2025-03-27 15:35:41.508,2.573872,2.573379
2025-03-27 15:35:42.025,2.573139,2.573252
2025-03-27 15:35:42.543,2.572972,2.572991
2025-03-27 15:35:43.061,2.573458,2.573308
2025-03-27 15:35:43.579,2.573458,2.573308
2025-03-27 15:35:43.579,2.572611,2.57269
2025-03-27 15:35:44.096,2.572976,2.572901
2025-03-27 15:35:44.614,2.572885,2.572898
2025-03-27 15:35:45.132,2.572586,2.572381
2025-03-27 15:35:45.650,2.572289,2.57216
2025-03-27 15:35:46.167,2.572172,2.571973
2025-03-27 15:35:46.685,2.571938,2.572065
2025-03-27 15:35:47.203,2.57161,2.571748
2025-03-27 15:35:47.721,2.571546,2.570973
2025-03-27 15:35:48.239,2.57131,2.571193
2025-03-27 15:35:48.757,2.570946,2.570229
2025-03-27 15:35:49.274,2.570912,2.570769
2025-03-27 15:35:49.791,2.570714,2.570692
2025-03-27 15:35:50.310,2.570561,2.570048
2025-03-27 15:35:50.827,2.570122,2.56994
2025-03-27 15:35:51.345,2.569764,2.569815
2025-03-27 15:35:51.862,2.569426,2.569208
2025-03-27 15:35:52.380,2.569251,2.569134
2025-03-27 15:35:52.898,2.569322,2.568972
2025-03-27 15:35:53.416,2.569238,2.568985
2025-03-27 15:35:53.934,2.569174,2.569034
2025-03-27 15:35:54.451,2.568879,2.568744
2025-03-27 15:35:54.969,2.568733,2.569098
2025-03-27 15:35:55.486,2.568766,2.568511
2025-03-27 15:35:56.003,2.56839,2.568314
2025-03-27 15:35:56.522,2.568615,2.568188
2025-03-27 15:35:57.039,2.567944,2.568372
2025-03-27 15:35:57.558,2.568379,2.567879
2025-03-27 15:35:58.075,2.568379,2.567879
2025-03-27 15:35:58.075,2.568093,2.567711
2025-03-27 15:35:58.593,2.567849,2.567321
2025-03-27 15:35:59.111,2.567773,2.567204
2025-03-27 15:35:59.629,2.567376,2.567075
2025-03-27 15:36:00.146,2.566755,2.566632
2025-03-27 15:36:00.664,2.566181,2.566405
2025-03-27 15:36:01.182,2.566124,2.565839
2025-03-27 15:36:01.699,2.566049,2.565595
2025-03-27 15:36:02.217,2.56605,2.565995
2025-03-27 15:36:02.735,2.565718,2.565703
2025-03-27 15:36:03.252,2.565839,2.565823
2025-03-27 15:36:03.770,2.565422,2.56512
2025-03-27 15:36:04.288,2.565238,2.564986
2025-03-27 15:36:04.806,2.565441,2.56489
2025-03-27 15:36:05.323,2.565417,2.564714
2025-03-27 15:36:05.842,2.564676,2.564744
2025-03-27 15:36:06.359,2.564444,2.564649
2025-03-27 15:36:06.876,2.564245,2.564415
2025-03-27 15:36:07.395,2.56424,2.564043
2025-03-27 15:36:07.912,2.564067,2.563589
2025-03-27 15:36:08.429,2.563976,2.563921
2025-03-27 15:36:08.948,2.563805,2.563465
2025-03-27 15:36:09.465,2.56384,2.563475
2025-03-27 15:36:09.983,2.563014,2.562772
2025-03-27 15:36:10.500,2.562907,2.562609
2025-03-27 15:36:11.019,2.562477,2.56236
2025-03-27 15:36:11.536,2.562421,2.562607
2025-03-27 15:36:12.053,2.562138,2.562166
2025-03-27 15:36:12.572,2.562622,2.561966
2025-03-27 15:36:13.089,2.562622,2.561966
2025-03-27 15:36:13.089,2.562506,2.562097
2025-03-27 15:36:13.607,2.561914,2.561576
